Timestamp,Bit Error Rate,Pulse Duration,Rise Time,Fall Time,Jitter,Amplitude,Signal Strength,Phase,Polarization,SNR,C/N,Anomaly
1,4.666260404792084e-06,45.35937488334683,10.394369830615961,8.595550407702294,0.09878946972260455,1.2461036771696663,-37.79009036328912,-1.9385257734098027,0,11.161325551838422,17.791980641100068,0
2,5.993624753666525e-06,37.167548609393926,10.81507495338099,11.679688020535083,-0.06913482404116282,0.6502998005967292,-72.15128368223364,-0.4814383506887818,1,22.245648551745493,13.290977510700289,0
3,2.446432168365447e-06,45.007662433436806,9.979314052188782,8.941040392757278,0.007881165694017143,0.853450333097098,-40.88868651796026,2.956391148990831,1,34.90355261879359,26.421287958540518,0
4,1.1421188343228254e-05,55.80782243691194,8.942443766095042,10.30258137828102,-0.03366504746021209,1.004112707483159,-39.191852220460646,-0.9554301197941624,1,25.359931339431828,12.679000661623967,0
5,5.64306873385296e-06,52.28884889215043,11.8992814687116,9.04867528093042,0.11678562617265509,1.1644079224284758,-41.36756175706217,-2.236804859112259,1,23.120249063617628,32.2254462126986,0
6,7.1747524338174995e-06,49.079090883675924,10.64184677221367,9.354979549562797,0.03963475578977153,1.0319346637808344,-59.150462849689816,-1.163761960130139,0,18.087615164702694,31.12006615096089,0
7,6.246964721027151e-06,54.21913394716906,9.987366098981067,10.226524435806967,-0.1033785134858633,0.9116627721286318,-47.64051730115165,0.2545396517218501,1,13.646608692690325,69.69698262445901,0
8,4.373124500671178e-06,47.38434538965911,9.031808341256953,11.016919141642138,0.09063800698884669,0.6248447406128705,-67.44595760720851,1.3304925856309362,0,34.47051529170532,10.716176586650796,0
9,1.82188941879049e-05,49.88032902583223,10.857293051333926,9.723521350661189,0.05955083729465889,1.22779320751952,-52.98077159289176,3.139007831112023,1,15.028494482292775,13.754130792495141,0
10,2.6013885274346784e-06,55.69509879773434,10.659877638618786,9.129498738998139,-0.16634106375219304,1.0587200156344545,-49.670398697904005,2.282237370129673,0,20.422043566929343,18.010355740288595,0
11,5.39316042028154e-06,60.04608460488408,11.156745365604227,9.940802801519627,0.05854124869453858,1.0800101087372742,-45.3223781648595,-2.7671059104978766,0,11.307945176980033,21.96687950999504,0
12,3.733332351963327e-06,48.698523345421606,9.241952906109923,8.337413359788314,-0.15836348786853188,0.8518533091836312,-53.775036515477694,0.9061222573367704,1,13.106753642768593,23.75503063112123,0
13,1.1176059560986108e-05,49.885741262323954,10.570164902722263,9.262952087776142,-0.13389363840235585,1.179375269893527,-55.907903093849114,3.009306070864193,0,19.09698516529892,27.529482833696292,0
14,1.61128968310393e-05,44.58916397205757,10.201210293488105,10.060825848239805,0.014477526290343351,1.071197054721818,-54.56558892607806,0.333588597538351,0,28.3428153677092,15.475563519702824,0
15,4.405569985609982e-06,49.47585372149948,10.480312889582729,10.372159377917352,-0.027771707040432487,0.5478488601509699,-33.00518648998835,-0.2925205615739541,0,14.1819421142332,13.56541652299169,0
16,4.5704261986001566e-06,47.27332872221129,9.631098909391666,9.997216965946697,0.07589285401932,1.050681354938769,-48.796854074832716,0.15589619738354887,0,11.037646975220337,46.35745950700565,0
17,8.000189712786475e-06,53.712652196873044,9.762806068721765,8.639452445936612,-0.07605964973300268,1.2442370394743754,-36.86661598606969,-3.0147996498649294,0,61.37345515257091,54.84730372632059,0
18,2.5128619061275663e-06,50.824863094044254,9.07496457695504,8.197585959523202,-0.05169680576860142,1.0544912703568947,-50.32085446085942,-1.4884895478250415,1,21.158041894049017,11.196205727067325,0
19,7.000107315929442e-06,48.581902561985586,9.607300604264216,10.422524171420905,0.0679431750219384,1.359269786784214,-61.27155539745782,-2.88605516519929,1,32.12446694440259,19.07640105375041,0
20,9.912388008186088e-06,41.27527496170618,10.71798113393401,9.917479261407701,0.11999549281744729,0.9758996958451691,-57.695589003819904,0.7905425971259881,1,9.916361424085096,8.044191555386979,0
21,3.229886147478317e-06,57.67435459923779,10.896971043026038,10.782301718225032,-0.13005529739034027,0.9787396918328473,-35.78740067618995,3.1314118923432526,0,16.048409381815667,23.390432792320215,0
22,5.52982028976507e-06,42.301643282998306,9.992007380948204,11.117043936118195,0.0753729918326019,0.7489100555046846,-64.80632815474088,0.6254247888945237,1,48.22127893062441,13.692006662506333,0
23,4.064520844193097e-06,50.65189358956666,10.401443674540959,9.579670135908646,0.07617074991882464,1.2113196742234336,-58.89560194137161,0.8128360261674716,0,17.603062950256692,21.376833785075274,0
24,8.839550780408733e-06,49.581337171961565,9.081033491507588,9.579086836004088,-0.011101997012422891,0.9224619313916991,-66.6156490832089,0.0019501365041088015,1,16.610010102403123,16.74466205528257,0
25,7.725267582579697e-06,51.708571345464144,10.258066652409239,10.471327594429608,-0.04268123580298089,0.9975640734959601,-39.103877347398324,2.329630146702601,0,13.478644667007671,35.37066643032125,0
26,6.202321338135538e-06,41.480721566003645,10.688287527884757,10.090619149276097,-0.1665099508531047,1.3486431084454886,-39.944102915825326,2.6895949931969367,0,10.733681099962391,19.325453492911045,0
